"","Date","Bag.colour","Bag.number","Tag.number","Mass","Mass.unit","Height","Site","Ploidy"
"332","6/12/2023","blue",54,"5",9.7,"",46.42,"Manchester","Induced triploid"
"333","6/12/2023","blue",54,"6",11.2,"",48.83,"Manchester","Induced triploid"
"334","6/12/2023","blue",54,"7",NA,NA,NA,"Manchester","Induced triploid"
"335","6/12/2023","blue",54,"8",9.3,"",45.23,"Manchester","Induced triploid"
"336","6/12/2023","blue",54,"9",15.5,"",48.87,"Manchester","Induced triploid"
"337","6/12/2023","blue",54,"10",12.6,"",49.54,"Manchester","Induced triploid"
"338","6/12/2023","blue",54,"11",12.9,"",48.35,"Manchester","Induced triploid"
"339","6/12/2023","blue",54,"12",6.8,"",39.61,"Manchester","Induced triploid"
"340","6/12/2023","blue",54,"13",2.7,"",28.74,"Manchester","Induced triploid"
"341","6/12/2023","blue",54,"14",6.8,"",36.32,"Manchester","Induced triploid"
"342","6/12/2023","blue",54,"15",5.3,"",36.46,"Manchester","Induced triploid"
"343","6/12/2023","blue",54,"16",5,"",34.91,"Manchester","Induced triploid"
"344","6/12/2023","blue",54,"17",12.6,"",47.91,"Manchester","Induced triploid"
"345","6/12/2023","blue",54,"18",6.3,"",42.73,"Manchester","Induced triploid"
"346","6/12/2023","blue",54,"19",15.1,"",53.03,"Manchester","Induced triploid"
"347","6/12/2023","blue",54,"20",29.1,"",68.49,"Manchester","Induced triploid"
"348","6/12/2023","blue",54,"21",10.7,"",47.68,"Manchester","Induced triploid"
"349","6/12/2023","blue",54,"22",11.2,"",45.26,"Manchester","Induced triploid"
"350","6/12/2023","blue",54,"23",7.3,"",41.74,"Manchester","Induced triploid"
"351","6/12/2023","blue",54,"24",13.4,"",57.41,"Manchester","Induced triploid"
"352","6/12/2023","blue",54,"25",9.8,"",41.4,"Manchester","Induced triploid"
"353","6/12/2023","blue",54,"26",8.8,"",43.97,"Manchester","Induced triploid"
"354","6/12/2023","blue",54,"27",4.3,"",35.73,"Manchester","Induced triploid"
"355","6/12/2023","blue",54,"28",5.6,"",40.9,"Manchester","Induced triploid"
"356","6/12/2023","blue",54,"29",11.4,"",48.43,"Manchester","Induced triploid"
"357","6/12/2023","blue",54,"30",7.8,"",46.31,"Manchester","Induced triploid"
"358","6/12/2023","blue",54,"31",6.4,"",36.14,"Manchester","Induced triploid"
"359","6/12/2023","blue",54,"32",15.6,"",59.12,"Manchester","Induced triploid"
"360","6/12/2023","blue",54,"33",11,"",47.81,"Manchester","Induced triploid"
"361","6/12/2023","blue",54,"34",11.9,"",49.79,"Manchester","Induced triploid"
"362","6/12/2023","blue",54,"35",10.6,"",52.17,"Manchester","Induced triploid"
"363","6/12/2023","blue",54,"36",19.4,"",46.19,"Manchester","Induced triploid"
"364","6/12/2023","blue",54,"37",11.2,"",44.62,"Manchester","Induced triploid"
"365","6/12/2023","blue",54,"38",7.8,"",43.58,"Manchester","Induced triploid"
"366","6/12/2023","blue",54,"39",NA,NA,NA,"Manchester","Induced triploid"
"367","6/12/2023","blue",54,"40",7.4,"",36.85,"Manchester","Induced triploid"
"368","6/12/2023","blue",54,"41",9.1,"",39.92,"Manchester","Induced triploid"
"369","6/12/2023","blue",54,"42",13,"",58.27,"Manchester","Induced triploid"
"370","6/12/2023","blue",54,"43",8.9,"",41.95,"Manchester","Induced triploid"
"371","6/12/2023","blue",54,"45",11.1,"",59.39,"Manchester","Induced triploid"
"372","6/12/2023","blue",54,"",11.6,"",48.43,"Manchester","Induced triploid"
"373","6/12/2023","blue",54,"46",9.8,"",47.55,"Manchester","Induced triploid"
"374","6/12/2023","blue",54,"47",13.4,"",49.51,"Manchester","Induced triploid"
"375","6/12/2023","blue",54,"48",7.5,"",39.85,"Manchester","Induced triploid"
"376","6/12/2023","blue",54,"49",18.1,"",55.1,"Manchester","Induced triploid"
"377","6/12/2023","blue",54,"50",NA,NA,NA,"Manchester","Induced triploid"
"378","6/12/2023","blue",54,"",10.1,"",55.59,"Manchester","Induced triploid"
"379","6/12/2023","blue",54,"",5.8,"",38.43,"Manchester","Induced triploid"
"380","6/12/2023","blue",54,"",6.3,"",40.13,"Manchester","Induced triploid"
"381","6/12/2023","blue",54,"",NA,NA,NA,"Manchester","Induced triploid"
"382","6/12/2023","green",58,"1",29.7,"",63.47,"Manchester","Diploid"
"383","6/12/2023","green",58,"2",21.3,"",52.37,"Manchester","Diploid"
"384","6/12/2023","green",58,"3",8.8,"",44.16,"Manchester","Diploid"
"385","6/12/2023","green",58,"4",24.7,"",57.16,"Manchester","Diploid"
"386","6/12/2023","green",58,"5",10.6,"",49.96,"Manchester","Diploid"
"387","6/12/2023","green",58,"6",11,"",43.54,"Manchester","Diploid"
"388","6/12/2023","green",58,"7",10.9,"",47.43,"Manchester","Diploid"
"389","6/12/2023","green",58,"8",5.3,"",33.02,"Manchester","Diploid"
"390","6/12/2023","green",58,"9",8.4,"",40.98,"Manchester","Diploid"
"391","6/12/2023","green",58,"10",20.2,"",63.92,"Manchester","Diploid"
"392","6/12/2023","green",58,"11",11.9,"",47.76,"Manchester","Diploid"
"393","6/12/2023","green",58,"12",7.5,"",39.61,"Manchester","Diploid"
"394","6/12/2023","green",58,"13",8.9,"",44.68,"Manchester","Diploid"
"395","6/12/2023","green",58,"14",13.4,"",55.88,"Manchester","Diploid"
"396","6/12/2023","green",58,"15",11.3,"",45.56,"Manchester","Diploid"
"397","6/12/2023","green",58,"16",9.8,"",41.18,"Manchester","Diploid"
"398","6/12/2023","green",58,"17",11.6,"",47.04,"Manchester","Diploid"
"399","6/12/2023","green",58,"18",20,"",63.86,"Manchester","Diploid"
"400","6/12/2023","green",58,"19",17.3,"",54.52,"Manchester","Diploid"
"401","6/12/2023","green",58,"20",15.8,"",57.06,"Manchester","Diploid"
"402","6/12/2023","green",58,"21",19.4,"",57.95,"Manchester","Diploid"
"403","6/12/2023","green",58,"22",23.9,"",59.55,"Manchester","Diploid"
"404","6/12/2023","green",58,"23",18.3,"",36.91,"Manchester","Diploid"
"405","6/12/2023","green",58,"24",11.2,"",37.38,"Manchester","Diploid"
"406","6/12/2023","green",58,"25",21.3,"",61.41,"Manchester","Diploid"
"407","6/12/2023","green",58,"26",16.5,"",52.01,"Manchester","Diploid"
"408","6/12/2023","green",58,"27",14.5,"",48.23,"Manchester","Diploid"
"409","6/12/2023","green",58,"28",20.8,"",54.9,"Manchester","Diploid"
"410","6/12/2023","green",58,"29",14.9,"",59,"Manchester","Diploid"
"411","6/12/2023","green",58,"30",12.4,"",49.67,"Manchester","Diploid"
"412","6/12/2023","green",58,"31",8.9,"",43.81,"Manchester","Diploid"
"413","6/12/2023","green",58,"32",15,"",51.76,"Manchester","Diploid"
"414","6/12/2023","green",58,"33",10.5,"",40.7,"Manchester","Diploid"
"415","6/12/2023","green",58,"34",9.8,"",37.92,"Manchester","Diploid"
"416","6/12/2023","green",58,"35",10.8,"",42.2,"Manchester","Diploid"
"417","6/12/2023","green",58,"36",8.5,"",39.07,"Manchester","Diploid"
"418","6/12/2023","green",58,"37",14.2,"",54.75,"Manchester","Diploid"
"419","6/12/2023","green",58,"38",11.9,"",44.24,"Manchester","Diploid"
"420","6/12/2023","green",58,"39",12.9,"",46.93,"Manchester","Diploid"
"421","6/12/2023","green",58,"40",10.7,"",45.84,"Manchester","Diploid"
"422","6/12/2023","green",58,"41",7.9,"",46.63,"Manchester","Diploid"
"423","6/12/2023","green",58,"42",6.7,"",41.15,"Manchester","Diploid"
"424","6/12/2023","green",58,"43",12.5,"",49.62,"Manchester","Diploid"
"425","6/12/2023","green",58,"44",6.2,"",38.09,"Manchester","Diploid"
"426","6/12/2023","green",58,"45",11.6,"",41.76,"Manchester","Diploid"
"427","6/12/2023","green",58,"46",7.6,"",40.43,"Manchester","Diploid"
"428","6/12/2023","green",58,"47",10.7,"",47.67,"Manchester","Diploid"
"429","6/12/2023","green",58,"48",6.5,"",34.1,"Manchester","Diploid"
"430","6/12/2023","green",58,"49",9.6,"",41.9,"Manchester","Diploid"
"431","6/12/2023","green",58,"50",8,"",40.25,"Manchester","Diploid"
"432","6/12/2023","blue",38,"51",10,"",47.76,"Manchester","Induced triploid"
"433","6/12/2023","blue",38,"52",5.5,"",31.23,"Manchester","Induced triploid"
"434","6/12/2023","blue",38,"53",6.2,"",33.55,"Manchester","Induced triploid"
"435","6/12/2023","blue",38,"54",6.6,"",38.89,"Manchester","Induced triploid"
"436","6/12/2023","blue",38,"55",8,"",37.88,"Manchester","Induced triploid"
"437","6/12/2023","blue",38,"56",8.6,"",37.55,"Manchester","Induced triploid"
"438","6/12/2023","blue",38,"57",6.8,"",35.55,"Manchester","Induced triploid"
"439","6/12/2023","blue",38,"58",7.7,"",36.31,"Manchester","Induced triploid"
"440","6/12/2023","blue",38,"59",8.7,"",45.4,"Manchester","Induced triploid"
"441","6/12/2023","blue",38,"60",13.8,"",50.06,"Manchester","Induced triploid"
"442","6/12/2023","blue",38,"61",2.2,"",30.19,"Manchester","Induced triploid"
"443","6/12/2023","blue",38,"62",18.7,"",55.83,"Manchester","Induced triploid"
"444","6/12/2023","blue",38,"63",5.5,"",39.18,"Manchester","Induced triploid"
"445","6/12/2023","blue",38,"64",5.2,"",31.02,"Manchester","Induced triploid"
"446","6/12/2023","blue",38,"65",8.6,"",45.43,"Manchester","Induced triploid"
"447","6/12/2023","blue",38,"66",12.3,"",46.15,"Manchester","Induced triploid"
"448","6/12/2023","blue",38,"67",7.2,"",38.92,"Manchester","Induced triploid"
"449","6/12/2023","blue",38,"68",6.9,"",36.48,"Manchester","Induced triploid"
"450","6/12/2023","blue",38,"69",7,"",36.68,"Manchester","Induced triploid"
"451","6/12/2023","blue",38,"70",10.1,"",46.56,"Manchester","Induced triploid"
"452","6/12/2023","blue",38,"71",7.9,"",42.5,"Manchester","Induced triploid"
"453","6/12/2023","blue",38,"72",10.8,"",43.9,"Manchester","Induced triploid"
"454","6/12/2023","blue",38,"73",9.9,"",51.65,"Manchester","Induced triploid"
"455","6/12/2023","blue",38,"74",11.4,"",45.77,"Manchester","Induced triploid"
"456","6/12/2023","blue",38,"75",10.2,"",46.45,"Manchester","Induced triploid"
"457","6/12/2023","blue",38,"76",13.8,"",44.06,"Manchester","Induced triploid"
"458","6/12/2023","blue",38,"77",14.9,"",35.43,"Manchester","Induced triploid"
"459","6/12/2023","blue",38,"78",16.7,"",49.82,"Manchester","Induced triploid"
"460","6/12/2023","blue",38,"79",14,"",53.1,"Manchester","Induced triploid"
"461","6/12/2023","blue",38,"80",10.4,"",43.14,"Manchester","Induced triploid"
"462","6/12/2023","blue",38,"81",6.3,"",35.87,"Manchester","Induced triploid"
"463","6/12/2023","blue",38,"82",19.8,"",56.47,"Manchester","Induced triploid"
"464","6/12/2023","blue",38,"83",7.2,"",40.35,"Manchester","Induced triploid"
"465","6/12/2023","blue",38,"84",14.2,"",49.61,"Manchester","Induced triploid"
"466","6/12/2023","blue",38,"85",23,"",32.15,"Manchester","Induced triploid"
"467","6/12/2023","blue",38,"86",16.4,"",52.4,"Manchester","Induced triploid"
"468","6/12/2023","blue",38,"87",16,"",51.09,"Manchester","Induced triploid"
"469","6/12/2023","blue",38,"88",10.7,"",44.93,"Manchester","Induced triploid"
"470","6/12/2023","blue",38,"89",15.3,"",47.62,"Manchester","Induced triploid"
"471","6/12/2023","blue",38,"90",16.4,"",56.07,"Manchester","Induced triploid"
"472","6/12/2023","blue",38,"91",8.4,"",43.1,"Manchester","Induced triploid"
"473","6/12/2023","blue",38,"92",15.8,"",56.47,"Manchester","Induced triploid"
"474","6/12/2023","blue",38,"93",9.4,"",39.8,"Manchester","Induced triploid"
"475","6/12/2023","blue",38,"94",10,"",42.34,"Manchester","Induced triploid"
"476","6/12/2023","blue",38,"95",7.1,"",43.19,"Manchester","Induced triploid"
"477","6/12/2023","blue",38,"96",10.8,"",48.14,"Manchester","Induced triploid"
"478","6/12/2023","blue",38,"97",3.6,"",31.02,"Manchester","Induced triploid"
"479","6/12/2023","blue",38,"98",8,"",38.59,"Manchester","Induced triploid"
"480","6/12/2023","blue",38,"99",10.8,"",45.1,"Manchester","Induced triploid"
"481","6/12/2023","blue",38,"100",12.5,"",45.28,"Manchester","Induced triploid"
"482","6/12/2023","red",3,"1",11.1,"",48.49,"Manchester","Mated triploid"
"483","6/12/2023","red",3,"2",12.3,"",51.12,"Manchester","Mated triploid"
"484","6/12/2023","red",3,"3",14,"",52.29,"Manchester","Mated triploid"
"485","6/12/2023","red",3,"4",9.3,"",43.61,"Manchester","Mated triploid"
"486","6/12/2023","red",3,"5",9.6,"",42.13,"Manchester","Mated triploid"
"487","6/12/2023","red",3,"6",12.5,"",49.07,"Manchester","Mated triploid"
"488","6/12/2023","red",3,"7",15.3,"",55.76,"Manchester","Mated triploid"
"489","6/12/2023","red",3,"8",7.1,"",48.25,"Manchester","Mated triploid"
"490","6/12/2023","red",3,"9",12.7,"",51.2,"Manchester","Mated triploid"
"491","6/12/2023","red",3,"10",11.6,"",55.45,"Manchester","Mated triploid"
"492","6/12/2023","red",3,"11",13.3,"",52.33,"Manchester","Mated triploid"
"493","6/12/2023","red",3,"12",8.3,"",40.92,"Manchester","Mated triploid"
"494","6/12/2023","red",3,"13",8.5,"",43.52,"Manchester","Mated triploid"
"495","6/12/2023","red",3,"14",NA,NA,NA,"Manchester","Mated triploid"
"496","6/12/2023","red",3,"15",10.8,"",48.38,"Manchester","Mated triploid"
"497","6/12/2023","red",3,"16",9.1,"",42.46,"Manchester","Mated triploid"
"498","6/12/2023","red",3,"17",10.5,"",51.64,"Manchester","Mated triploid"
"499","6/12/2023","red",3,"18",9.3,"",48.74,"Manchester","Mated triploid"
"500","6/12/2023","red",3,"19",7.3,"",42.04,"Manchester","Mated triploid"
"501","6/12/2023","red",3,"20",21,"",38.86,"Manchester","Mated triploid"
"502","6/12/2023","red",3,"21",8,"",43.33,"Manchester","Mated triploid"
"503","6/12/2023","red",3,"22",11.6,"",45.88,"Manchester","Mated triploid"
"504","6/12/2023","red",3,"23",23.2,"",54.92,"Manchester","Mated triploid"
"505","6/12/2023","red",3,"24",7.9,"",42.74,"Manchester","Mated triploid"
"506","6/12/2023","red",3,"25",24.3,"",48.84,"Manchester","Mated triploid"
"507","6/12/2023","red",3,"26",8,"",42.09,"Manchester","Mated triploid"
"508","6/12/2023","red",3,"27",19.2,"",69.41,"Manchester","Mated triploid"
"509","6/12/2023","red",3,"28",13.5,"",89.6,"Manchester","Mated triploid"
"510","6/12/2023","red",3,"29",NA,NA,NA,"Manchester","Mated triploid"
"511","6/12/2023","red",3,"30",11.7,"",50.93,"Manchester","Mated triploid"
"512","6/12/2023","red",3,"31",8.6,"",36.83,"Manchester","Mated triploid"
"513","6/12/2023","red",3,"32",9.7,"",46.95,"Manchester","Mated triploid"
"514","6/12/2023","red",3,"33",13.5,"",53.31,"Manchester","Mated triploid"
"515","6/12/2023","red",3,"34",11.6,"",82.56,"Manchester","Mated triploid"
"516","6/12/2023","red",3,"35",10.8,"",45.75,"Manchester","Mated triploid"
"517","6/12/2023","red",3,"36",13.6,"",48.48,"Manchester","Mated triploid"
"518","6/12/2023","red",3,"37",9.2,"",42.49,"Manchester","Mated triploid"
"519","6/12/2023","red",3,"38",13.5,"",55.44,"Manchester","Mated triploid"
"520","6/12/2023","red",3,"39",8.4,"",47.51,"Manchester","Mated triploid"
"521","6/12/2023","red",3,"40",10.3,"",46.07,"Manchester","Mated triploid"
"522","6/12/2023","red",3,"41",9,"",48.69,"Manchester","Mated triploid"
"523","6/12/2023","red",3,"42",14.9,"",45.37,"Manchester","Mated triploid"
"524","6/12/2023","red",3,"43",12.8,"",52.56,"Manchester","Mated triploid"
"525","6/12/2023","red",3,"44",14.5,"",52.03,"Manchester","Mated triploid"
"526","6/12/2023","red",3,"45",16.1,"",84.36,"Manchester","Mated triploid"
"527","6/12/2023","red",3,"46",9.5,"",42.46,"Manchester","Mated triploid"
"528","6/12/2023","red",3,"47",7.1,"",40.98,"Manchester","Mated triploid"
"529","6/12/2023","red",3,"48",13.3,"",51.3,"Manchester","Mated triploid"
"530","6/12/2023","red",3,"49",16.7,"",57.95,"Manchester","Mated triploid"
"531","6/12/2023","red",3,"50",11.1,"",46.27,"Manchester","Mated triploid"
"532","6/12/2023","red",3,"unknown",13.5,"",53.21,"Manchester","Mated triploid"
"533","6/12/2023","blue",28,"1",7.8,"",36.09,"Manchester","Induced triploid"
"534","6/12/2023","blue",28,"2",14.5,"",57.78,"Manchester","Induced triploid"
"535","6/12/2023","blue",28,"3",12.9,"",52.22,"Manchester","Induced triploid"
"536","6/12/2023","blue",28,"4",NA,NA,NA,"Manchester","Induced triploid"
"537","6/12/2023","blue",28,"5",13.9,"",122.45,"Manchester","Induced triploid"
"538","6/12/2023","blue",28,"6",14.6,"",55.13,"Manchester","Induced triploid"
"539","6/12/2023","blue",28,"7",13.6,"",50.8,"Manchester","Induced triploid"
"540","6/12/2023","blue",28,"8",10.6,"",45.39,"Manchester","Induced triploid"
"541","6/12/2023","blue",28,"9",11.6,"",52.76,"Manchester","Induced triploid"
"542","6/12/2023","blue",28,"10",10.6,"",47.99,"Manchester","Induced triploid"
"543","6/12/2023","blue",28,"11",NA,NA,NA,"Manchester","Induced triploid"
"544","6/12/2023","blue",28,"12",16.1,"",52.53,"Manchester","Induced triploid"
"545","6/12/2023","blue",28,"13",12.6,"",52.19,"Manchester","Induced triploid"
"546","6/12/2023","blue",28,"14",12.8,"",44.31,"Manchester","Induced triploid"
"547","6/12/2023","blue",28,"15",11.9,"",50.45,"Manchester","Induced triploid"
"548","6/12/2023","blue",28,"16",NA,NA,NA,"Manchester","Induced triploid"
"549","6/12/2023","blue",28,"17",10.4,"",47.4,"Manchester","Induced triploid"
"550","6/12/2023","blue",28,"18",12.1,"",47.97,"Manchester","Induced triploid"
"551","6/12/2023","blue",28,"19",12.4,"",47.86,"Manchester","Induced triploid"
"552","6/12/2023","blue",28,"20",NA,NA,NA,"Manchester","Induced triploid"
"553","6/12/2023","blue",28,"21",8.8,"",52,"Manchester","Induced triploid"
"554","6/12/2023","blue",28,"22",12.3,"",52.12,"Manchester","Induced triploid"
"555","6/12/2023","blue",28,"23",NA,NA,NA,"Manchester","Induced triploid"
"556","6/12/2023","blue",28,"24",11.1,"",48.85,"Manchester","Induced triploid"
"557","6/12/2023","blue",28,"25",14.6,"",53.52,"Manchester","Induced triploid"
"558","6/12/2023","blue",28,"26",22.4,"",57.47,"Manchester","Induced triploid"
"559","6/12/2023","blue",28,"27",8.2,"",46.17,"Manchester","Induced triploid"
"560","6/12/2023","blue",28,"28",14.8,"",52.14,"Manchester","Induced triploid"
"561","6/12/2023","blue",28,"29",10.7,"",49.37,"Manchester","Induced triploid"
"562","6/12/2023","blue",28,"30",12.6,"",51.71,"Manchester","Induced triploid"
"563","6/12/2023","blue",28,"31",12.2,"",43.69,"Manchester","Induced triploid"
"564","6/12/2023","blue",28,"32",NA,NA,NA,"Manchester","Induced triploid"
"565","6/12/2023","blue",28,"33",14.1,"",53.22,"Manchester","Induced triploid"
"566","6/12/2023","blue",28,"34",14.1,"",56.56,"Manchester","Induced triploid"
"567","6/12/2023","blue",28,"35",7.8,"",43.82,"Manchester","Induced triploid"
"568","6/12/2023","blue",28,"36",10,"",48.96,"Manchester","Induced triploid"
"569","6/12/2023","blue",28,"37",15,"",51.62,"Manchester","Induced triploid"
"570","6/12/2023","blue",28,"38",11.6,"",53.07,"Manchester","Induced triploid"
"571","6/12/2023","blue",28,"39",8.7,"",43.58,"Manchester","Induced triploid"
"572","6/12/2023","blue",28,"40",NA,NA,NA,"Manchester","Induced triploid"
"573","6/12/2023","blue",28,"41",NA,NA,NA,"Manchester","Induced triploid"
"574","6/12/2023","blue",28,"42",12.4,"",48.66,"Manchester","Induced triploid"
"575","6/12/2023","blue",28,"43",6.7,"",42.97,"Manchester","Induced triploid"
"576","6/12/2023","blue",28,"44",21.2,"",35.31,"Manchester","Induced triploid"
"577","6/12/2023","blue",28,"45",18.1,"",41.93,"Manchester","Induced triploid"
"578","6/12/2023","blue",28,"46",13.1,"",64.37,"Manchester","Induced triploid"
"579","6/12/2023","blue",28,"47",NA,NA,NA,"Manchester","Induced triploid"
"580","6/12/2023","blue",28,"48",NA,NA,NA,"Manchester","Induced triploid"
"581","6/12/2023","blue",28,"49",10.1,"",47.34,"Manchester","Induced triploid"
"582","6/12/2023","blue",28,"50",11.7,"",44.69,"Manchester","Induced triploid"
"583","6/12/2023","blue",28,"",14.8,"",36.96,"Manchester","Induced triploid"
"584","6/12/2023","blue",28,"",15.1,"",46.17,"Manchester","Induced triploid"
"585","6/12/2023","blue",28,"",14.8,"",48.62,"Manchester","Induced triploid"
"586","6/12/2023","blue",28,"",15,"",64.89,"Manchester","Induced triploid"
"587","6/12/2023","blue",28,"",11.6,"",46.93,"Manchester","Induced triploid"
"588","6/12/2023","blue",28,"",10.1,"",42.45,"Manchester","Induced triploid"
"589","6/12/2023","blue",28,"",14.3,"",40.76,"Manchester","Induced triploid"
"590","6/12/2023","blue",28,"",13.6,"",52.23,"Manchester","Induced triploid"
"591","6/12/2023","blue",28,"",10.2,"",43,"Manchester","Induced triploid"
"592","6/12/2023","blue",68,"1",9.8,"",41.1,"Manchester","Induced triploid"
"593","6/12/2023","blue",68,"2",9,"",37.08,"Manchester","Induced triploid"
"594","6/12/2023","blue",68,"3",NA,NA,NA,"Manchester","Induced triploid"
"595","6/12/2023","blue",68,"4",11.9,"",44.58,"Manchester","Induced triploid"
"596","6/12/2023","blue",68,"5",15.4,"",52.17,"Manchester","Induced triploid"
"597","6/12/2023","blue",68,"6",19.8,"",58.3,"Manchester","Induced triploid"
"598","6/12/2023","blue",68,"7",NA,NA,NA,"Manchester","Induced triploid"
"599","6/12/2023","blue",68,"8",19.6,"",61.11,"Manchester","Induced triploid"
"600","6/12/2023","blue",68,"9",11.9,"",48.74,"Manchester","Induced triploid"
"601","6/12/2023","blue",68,"10",19.8,"",57.57,"Manchester","Induced triploid"
"602","6/12/2023","blue",68,"11",8.1,"",43.37,"Manchester","Induced triploid"
"603","6/12/2023","blue",68,"12",8.5,"",41.49,"Manchester","Induced triploid"
"604","6/12/2023","blue",68,"13",7.9,"",37.68,"Manchester","Induced triploid"
"605","6/12/2023","blue",68,"14",23,"",68.43,"Manchester","Induced triploid"
"606","6/12/2023","blue",68,"15",6.8,"",40.48,"Manchester","Induced triploid"
"607","6/12/2023","blue",68,"16",5.5,"",34.55,"Manchester","Induced triploid"
"608","6/12/2023","blue",68,"17",11.7,"",47.47,"Manchester","Induced triploid"
"609","6/12/2023","blue",68,"18",10.9,"",45.12,"Manchester","Induced triploid"
"610","6/12/2023","blue",68,"19",11.8,"",38.39,"Manchester","Induced triploid"
"611","6/12/2023","blue",68,"20",NA,NA,NA,"Manchester","Induced triploid"
"612","6/12/2023","blue",68,"21",10.5,"",52.21,"Manchester","Induced triploid"
"613","6/12/2023","blue",68,"22",9.4,"",41.99,"Manchester","Induced triploid"
"614","6/12/2023","blue",68,"23",14.8,"",52.49,"Manchester","Induced triploid"
"615","6/12/2023","blue",68,"24",9.1,"",45.73,"Manchester","Induced triploid"
"616","6/12/2023","blue",68,"25",11.9,"",55.22,"Manchester","Induced triploid"
"617","6/12/2023","blue",68,"26",18.3,"",41.36,"Manchester","Induced triploid"
"618","6/12/2023","blue",68,"27",6.6,"",38.01,"Manchester","Induced triploid"
"619","6/12/2023","blue",68,"28",NA,NA,NA,"Manchester","Induced triploid"
"620","6/12/2023","blue",68,"29",10.7,"",49.03,"Manchester","Induced triploid"
"621","6/12/2023","blue",68,"30",6,"",30.87,"Manchester","Induced triploid"
"622","6/12/2023","blue",68,"31",17,"",58.1,"Manchester","Induced triploid"
"623","6/12/2023","blue",68,"32",8.1,"",40.93,"Manchester","Induced triploid"
"624","6/12/2023","blue",68,"33",NA,NA,NA,"Manchester","Induced triploid"
"625","6/12/2023","blue",68,"34",8.7,"",36.43,"Manchester","Induced triploid"
"626","6/12/2023","blue",68,"35",9,"",40.64,"Manchester","Induced triploid"
"627","6/12/2023","blue",68,"36",13.3,"",50.51,"Manchester","Induced triploid"
"628","6/12/2023","blue",68,"37",19.3,"",59.83,"Manchester","Induced triploid"
"629","6/12/2023","blue",68,"38",NA,NA,NA,"Manchester","Induced triploid"
"630","6/12/2023","blue",68,"39",9,"",47.06,"Manchester","Induced triploid"
"631","6/12/2023","blue",68,"40",10.6,"",50.26,"Manchester","Induced triploid"
"632","6/12/2023","blue",68,"41",9.9,"",45,"Manchester","Induced triploid"
"633","6/12/2023","blue",68,"42",NA,NA,NA,"Manchester","Induced triploid"
"634","6/12/2023","blue",68,"43",9.5,"",47.24,"Manchester","Induced triploid"
"635","6/12/2023","blue",68,"44",9.8,"",40.71,"Manchester","Induced triploid"
"636","6/12/2023","blue",68,"45",11.8,"",51.08,"Manchester","Induced triploid"
"637","6/12/2023","blue",68,"46",6.4,"",32.54,"Manchester","Induced triploid"
"638","6/12/2023","blue",68,"47",10.4,"",51.94,"Manchester","Induced triploid"
"639","6/12/2023","blue",68,"48",27.3,"",71.37,"Manchester","Induced triploid"
"640","6/12/2023","blue",68,"49",14.7,"",52.88,"Manchester","Induced triploid"
"641","6/12/2023","blue",68,"50",NA,NA,NA,"Manchester","Induced triploid"
"642","6/12/2023","blue",68,"",13.6,"",55.74,"Manchester","Induced triploid"
"643","6/12/2023","blue",68,"",9.5,"",47.68,"Manchester","Induced triploid"
"644","6/12/2023","blue",68,"",17,"",53.52,"Manchester","Induced triploid"
"645","6/12/2023","blue",68,"",10.9,"",47.91,"Manchester","Induced triploid"
"646","6/12/2023","blue",68,"",7.8,"",36.58,"Manchester","Induced triploid"
"647","6/12/2023","blue",68,"",14.7,"",49.05,"Manchester","Induced triploid"
"648","6/12/2023","blue",68,"",7.1,"",36.78,"Manchester","Induced triploid"
"649","6/12/2023","blue",68,"",8.5,"",42.47,"Manchester","Induced triploid"
